 [ Q a5 + ] , [ B d2 ]  of course: [ N e7 ] is lost...
 [ N h5 ]  [ B x g7 ] , [ N x g7 ]  Maybe [ f5 ] with [ N f6 ] is good too.
 [ B e7 ]  [ O-O-O ] , [ B g4 ]  I think if I were black I would have castled here this move allows me to start pushing my pawns forward.
 [ R a b8 ] , [ g4 ]  advancing for attack ! ?
 [ N d5 ]  [ e6 ]  [ B x g7 ]  [ K x g7 ]  [ Q c3 + ]  [ f6 ]  [ N d f4 ] , [ b5 ]  Here we go! This is the point at which I had to make the decision that would color the rest of my game: play energetically or passively? ...There's only one answer for me.
 [ B c4 ]  [ h6 ]  [ N c3 ]  [ a6 ]  [ a4 ] , [ f6 ]  I don't really understand Black's thinking with any of the moves after [ e5 ] to be honest. he's just happy doing his own thing so I just contented myself with doing mine.
 [ f4 ]  [ Q e4 ]  [ R f2 ] , [ a x b6 ]  The conditional move I left for him here is [ Q x b6 ] Bxf4; [ Q x b7 ] Rb8.
 [ B b4 ] , [ a3 ]  ? Useless move since I can ignore the threat due to the hanging R.
 [ Q d1 + ]  [ K f2 ]  [ Q e2 + ] , [ K g3 ]  Dancing 'round the e-pawn and into the jaws of the unavoidable Mate Trap.
 [ K x e7 ] , [ K g1 ]  Trying to bring the king to the middle of the board a bit behind at this point however.
 [ B x d5 ] , [ N c4 ]  A bad mistake and I took two days to make this move. And I noticed my mistake just after I made my move funny how often that happens to me. Now black can play B*[ g2 ] forcing me to move my rook then he can play Q-[ h3 ] with a strong attack. I should have played [ e4 ] driving his bishop back and then played N-c4. I can get so wrapped up in a certain variation that I don't look at other possibilities. In short I can become so fixated on one variation that it produces an inhibiting effect on all my other thoughts. This happens in my life as well. I'm thinking at the time 'oh no I've done it again'. I was already in a bad losing streak and saw it continueing with this move.
 [ N b6 ] , [ B b3 ]  6. [ B b3 ] - this time I decide to keep Fou Leblanc. I also decide to create a bolt hole for him by playing [ a4 ] to counter a possible b5.
 [ Q x e6 ] , [ R x f8 # ]  A splendid finish.
 [ R f8 ] , [ K e2 ]  The idea is to tie the rooks then [ R h f1 ] is powerful.
 [ B x g5 ] , [ R b8 ]  an attempt to get rid of the Rook... I agree
 [ R h8 + ]  [ K g6 ]  [ R g8 + ]  [ K h5 ]  [ R h8 + ]  [ K g6 ]  [ R g8 + ]  [ K h6 ]  [ R h8 + ] , [ K g7 ]  Black still refuses the draw
 [ K a2 ]  [ Q x h3 ]  [ Q x b7 + ]  [ K g8 ] , [ Q b8 + ]  I prefer Qc8ch here keeping guard over the g-pawn.
 [ R e1 ]  [ B g4 ] , [ B g5 ]  Symmetrical game again
 [ R e6 ]  [ g3 ]  [ g6 ]  [ K g2 ] , [ K g7 ]  We both improve our kings.
 [ e x f5 ]  [ B x f5 ]  [ h4 ]  [ R x h5 ]  [ K d2 ]  [ B x d3 ]  [ N x h5 ]  [ R f7 ]  [ K x d3 ] , [ R x f2 ]  29. ........ [ R x f2 ] after the resulting disastrous exchanges I am a whole piece down. My rook does his best to hold things together - maybe if my opponent had an extra bishop instead of a knight I might have stood a better chance but that knight just hops about everywhere! I will not further annotate this game as this is an exercise in futility - I resigned the game as I was about to go deeper into the red materialwise - Marin's last move was a horrible echo of what happened at the end of our previous game). I think the best way forward is to finish the current games agains the Experts and then take stock. What I am now going to do is to play more unrated games in the 1600s to 1800s bracket and try and work my way up. Hopefully if I can get some good results against these I can have another stab at challenging an Expert (other than a training game) and give him or her a much tougher assignment - possibly reach that elusive utopia of half point or dare I hope more!
 [ d x e5 ]  [ N x e5 ]  [ B e2 ]  [ K d8 ]  [ f4 ]  [ N c6 ]  [ g4 ]  [ N d4 ]  [ B d1 ]  [ B e7 ]  [ c3 ]  [ B h4 + ]  [ K f1 ]  [ N c6 ]  [ K g2 ]  [ B d7 ]  [ N d2 ]  [ B e7 ]  [ B c2 ] , [ K e8 ]  With a won game Black starts to drift. He should be thinking how to get his [ a1 ] rook activated.
 [ O-O ] , [ O-O ]  We castled so far a quiet game. Noone is risking.
 [ R c8 ] , [ B b2 ]  another development move c4? not a good idea at this point maybe later.. I'd love to play [ e5 ] though - so let's prepare to that - [ R e8 ]  [ R e8 ] , [ B b5 ]  pining my knight - first attempt from my opponent to gain a small edge on the other end it gives me time to strenghten my pawn structure even more in the queen side with [ a6 ] but he will exchange and I will have to recapture with my queen and then [ N e5 ] will give him intiative I'll block with my Bishop [ B c6 ]  [ B c6 ] , [ B a6 ]  hmmm he keeps bothering me ok I'll run him away [ R b8 ] if he wont retreat then [ b5 ] and the bishop will fall
 [ K d4 ]  [ h4 ]  [ K d3 ]  [ h3 ]  [ K d4 ]  [ h2 ]  [ K d5 ] , [ h1 = Q ]  Hash browns ya
 [ R x d7 ]  [ R x d7 ] , [ N x e5 ]  ? The wrong way to take back! Much stronger for white is 16. [ B x e5 ] [ B d6 ] 17. [ B x g7 ] [ R g8 ] 18. [ B f6 ] [ R x g2 ] 19. [ N d4 ] +- This move equalizes for black and possibly even pushes the edge in that direction!
 [ Q e7 ] , [ R f e8 ]  Activates the Rook with tempo.
 [ K c2 ]  [ N b4 + ] , [ K b3 ]  Once again I get a draw offer. I don't say a word.
 [ d4 ]  [ d5 ] , [ e3 ]  Queen's pawn (D00) stonewall attack.
 [ B x f5 ] , [ Q x f5 ]  we trade bishops
 [ Q e5 ]  [ R c1 ]  [ K g7 ]  [ B c6 ]  [ Q e7 ]  [ R c f1 ]  [ R e5 ]  [ Q c3 ]  [ K h6 ]  [ B d5 ]  [ R e g5 ]  [ Q b3 ]  [ Q e5 ] , [ R d1 ]  I've built up my position to the maximum extent. I had foreseen the following sacrifice and judged that it had to be winning. I was later severely criticized for playing the sacrifice but it was a later error that cost me the game. Although a rook is a very heavy investment I felt that the sudden exposure of White’s king and the prospect of obtaining two connected and far advanced passed pawns hurtling down the board just had to be worth the high price.
 [ K f1 ]  [ B x c5 ]  [ N x c5 ]  [ K e7 ] , [ N e4 ]  White wants to get his knight to d6-Not the most accurate idea but it is fine. This will help white build pressure on the file.
 [ B x d4 + ]  [ K h1 ]  [ f6 ]  [ B h4 ]  [ g5 ]  [ B g3 ]  [ B x b2 ] , [ R a c1 ]  ?
 [ e x f6 ] , [ Q x f6 ]  The queen is not well placed in this position. I immediately put black on the defensive with my next move.
 [ d x e5 ] , [ N x e5 ]  Tom also could've recaptured with his B but is interested in exchanging my B.
 [ e x d8 = Q + ] , [ K b7 ]  Once the rook captures then I queen my [ e7 ] pawn by capturing the rook at [ d8 ] which checks the king at c7. The king moves out of check to [ b7 ] as that is the only move available.
 [ Q x c2 + ]  [ K g3 ]  [ B e6 ] , [ Q b7 ]  Attacking the Knight and the Rook at once
 [ c x d6 ] , [ B x f6 ]  and I HATE Knights! especially late in the game...
 [ d4 ] , [ g6 ]  Here I'm playing black with the modern defense. It's a blitz game timed 5min+15.
 [ b5 ] , [ N b4 ]  27. ..... [ N b4 ] - for one moment it looks as though I am gonna lose either my rook on [ c2 ] or my knight on a3. However [ R b2 ] takes my rook out of the line of fire and counter-attacks his knight. William took off my knight and then offered me that draw which would lead to an endgame where it would be a rook and pawn ending with just those kingside pawns. I accepted and was pleased to gain one rating point from that high draw! I will soon be writing another annotation about Q v 2 rooks so more from Yours Truly later! Until then have a good read - Kind regards - Joanne
 [ R x a7 ] , [ R f3 f7 ]  So at this point my goal is to put pressure on the seventh rank. The other story is that I want to confine his position but unfortunately the plan is not going to work.
 [ Q f6 ] , [ O-O-O ]  Essential because [ b2 ] was hanging.
 [ Q f2 ] , [ Q h6 ]  I intend to place the queen at [ g6 ] so that it can survey the weak point [ h7 ] after white takes control of the h file
 [ e4 ]  [ d5 ]  [ e x d5 ]  [ N f6 ]  [ c4 ] , [ e6 ]  Standard Icelandic move.
 [ R x a7 ]  [ R a8 ] , [ R x b7 ]  My opponent claimed the easy captures and left me with a sizeable disadvantage.
 [ N x c5 ]  [ B f3 ] , [ N b3 ]  I hope opponent avoid to take my [ b7 ] Bishop and opponent really avoid
 [ K b3 ]  [ Q c6 ]  [ a4 ] , [ d5 ]  Preventing the K from escaping into the center of the board.
 [ Q a4 ]  [ b5 ]  [ c x b5 ]  [ a x b5 ]  [ Q x b5 ] , [ R f b8 ]  19. ...... [ R f b8 ] - although I am temporarily a pawn down the Witch is skewered in front of her [ b2 ] pawn and she cannot retreat to defend it so I get the pawn back and give my opponent that bone in the throat.
 [ N x e4 ] , [ f x e6 ]  and now ? which one first ?
 [ N e c4 ]  [ R e7 ] , [ N e4 ]  To try and conquer the center
 [ e4 ]  [ e5 ]  [ f4 ]  [ e x f4 ]  [ N f3 ] , [ d6 ]  Kings Gambit Fischer defense. I've played thousands of KG games as white (and hundreds of Latvian Gambits as black) yet this one was unique as I very soon found myself under early attack. Normally it's the other way around: the gambiteer should be the early attacker. That being said under a threat of mate Caissa smiled and I found a sneaky way out...and was able to turn the tables just in time.
 [ R x g6 ]  [ B x a3 ]  [ R x e6 ]  [ R g8 ]  [ R x h6 + ]  [ K g7 ]  [ R h7 + ]  [ K f8 ] , [ R x b7 ]  I let him run wild. I'm lucky to get a draw.
 [ B g2 ] , [ h5 ]  I probably wouldn't have thought of this on my own; credit the database here. The point is that it forces a weakening of the kingside pawn structure no matter what White does.
 [ K h7 ] , [ R e3 ]  ...and attack the queen.
 [ B b5 ]  [ O-O ]  [ O-O ] , [ a6 ]  Hitting my Bb5. I was hesitate on deciding whether to take or not. I am keeping in mind what Ken said about not exchanging for the thrills of it. But I decide to do it anyway. However it's not because I can (which has been done before the training.) The real reason behind taking is due to in my opinion Loyd leaving himself with a weakness by playing 2...[ N c6 ] before advancing the c pawn. So I was trying to take advantage of that weakness which you want to do in chess. That's because I view that N as worth more then my B since I think I know what it's capable. By taking it my thought process is that black will wind up in trouble.
 [ B e4 ] , [ N h4 # ]  and the knockout for me that wasn't one of the greatest game ever this is the best game of all time . i hope you enjoyed the game thank you and i would like to read your comments
 [ Q x g7 ] , [ B f6 ]  A natural forcing move although the knight is re-pinned. 10. [ R f8 ] is also worth considering.
 [ g x h4 ]  [ g x h4 ]  [ K d4 ]  [ B a6 ]  [ K c5 ]  [ K f6 ]  [ K b6 ]  [ B c4 ]  [ a6 ]  [ B x a6 ]  [ K x a6 ]  [ K e5 ]  [ K b5 ]  [ f4 ]  [ K c4 ]  [ K e4 ]  [ K c3 ]  [ f3 ]  [ B e1 ]  [ K e3 ]  [ B d2 + ]  [ K f2 ]  [ K x d3 ]  [ e1 = Q ]  [ B x e1 + ]  [ K x e1 ]  [ K e3 ]  [ f2 ]  [ K f3 ]  [ f1 = Q + ]  [ K g4 ]  [ K e2 ]  [ K x h4 ]  [ K f3 ]  [ K h5 ] , [ K f4 ]  63. ... [ Q x h3 ] probably finishes faster.
 [ R e8 ] , [ N c3 ]  Threatening to win a pawn with the exchange on [ e4 ] so: (No you're not going mad - I did just repeat my own annotation for two different moves. It's called unpoetic license).
 [ Q d5 ] , [ Q x d5 ]  I don't like the trade but it allows...
 [ Q f4 ] , [ K h8 ]  Playing safe but I could have played Nxf5! [ N x f5 ] [ B x f5 ] [ Q x f5 ] Rxe5! White's queen cannot move off the f file because I have a mate threat on f1. [ Q f4 ] Re6! is powerful because I am threatening [ R f6 ] with a skewer and if [ B x f6 ] fe [ Q x f8 ] [ K x f8 ] I am material up and still threatening mate on f2. But this is a computer line that I didn't see in the game but could have found if I looked for the forcing move [ N x f5 ]  [ Q f1 ] , [ B x d4 ]  The combination involves getting rid of the protector of [ e2 ] after which it is all over
 [ Q x g3 ]  [ h x g3 ]  [ N e7 ]  [ a4 ]  [ f6 ]  [ e x f6 ]  [ g x f6 ]  [ g4 ]  [ e5 ] , [ B d2 ]  Still nothing past the second rank for white----but that h file is some compensation.
 [ f x g4 ] , [ B x g4 ]  And this bishop is finally developed.
 [ B e5 ]  [ f4 ]  [ N f3 ] , [ Q e3 ]  I think this game illustrates very well the folly of neglecting development. Also the futility of attacking with only two minor pieces.
 [ B x h3 ]  [ R x e7 ]  [ N f6 ]  [ R x c7 ]  [ N x h5 ]  [ R x c6 ]  [ R b4 ] , [ f4 ]  28. [ R x d6 ] is disastrous for white. [ R g4 ] 29. [ K h1 ] [ R f2 ] from here black should lead white into checkmate.
 [ Q x e4 ] , [ N f6 ]  I capture black's pawn at [ e4 ] with my queen and black moves his knight to [ f6 ] attacking my queen at e4.
 [ Q x b5 ]  [ B b6 ]  [ R b4 ]  [ Q d2 ]  [ R d1 ]  [ Q x a2 ]  [ R a4 ]  [ Q c2 ] , [ R a a1 ]  
 [ N x e6 ]  [ f x e6 ] , [ B b2 ]  This is a reason why. With the completed doubled fianchettoed the B's are going to be monsters. At the moment white's [ B g2 ] only covers 2 squares and the [ B b2 ] only covers 1. But with a pawn move or the N moving that would all change. If and when that happens things will become dangerous for black.
 [ b6 ]  [ f4 ]  [ b7 ] , [ N d7 ]  rather than taking immediately this makes white waste another move
 [ e4 ]  [ e5 ]  [ N f3 ]  [ N c6 ]  [ N c3 ]  [ N f6 ] , [ B c4 ]  White transposes the 4N opening to 2Ns as he avoids playing the usual 4.[ B b5 ] instead prefers 4.Bc4. But text allows
 [ N x e2 ]  [ B d2 ] , [ R e a1 ]  The rook is out of harms way here but is not doing very much.
 [ d4 ]  [ c x d4 ]  [ N x d4 ] , [ Q c7 ]  I'm surprised that he played this as opposed to 4...[ N x d4 ] in which case I'd play 5.[ Q x d4 ] Of course there's nothing wrong with this move. My guess is that he's doing this to strengthen his position on the Q side which makes sense since there's added pressure to the c file. Nontheless I will take and force an exchange. Now we were still at the phase where I thought that you just should against stronger players. However I know otherwise that you don't just do so because you can. And I feel that taking is going to strengthen his position which is why he would play this.
 [ R x d2 + ]  [ R x d2 ]  [ N e x d2 ] , [ N x c7 + ]  And in my haste to get to a defensible position on his side of the board......
 [ Q x e5 ] , [ Q f6 ]  This is the move that lost Black the game.
 [ Q e7 + ]  [ Q e2 ]  [ B e6 ] , [ N f3 ]  White has no easy way to take this pawn.
 [ B x c2 ]  [ B x b5 + ]  [ K f7 ]  [ N x c2 ]  [ B x b2 ] , [ a4 ]  already the winning move: with the Bishop pair guarding the free pawn promotion is only a matter of time...
 [ Q x b7 ]  [ B f4 + ]  [ K g1 ] , [ B x e5 ]  Better is 39...[ g5 ] getting the Q back into the game.
 [ e x d5 ]  [ O-O ] , [ N e2 ]  ?! why do the knight go to that square?
 [ d4 ]  [ N f6 ]  [ N f3 ]  [ g6 ]  [ c4 ]  [ d5 ]  [ e3 ]  [ e6 ] , [ B e2 ]  I'm not sure this was best. [ N c3 ] is more common. But with the Black pawn on [ g6 ] [ B d3 ] isn't the best diagonal.
 [ a x b5 ] , [ a x b5 ]  40. ..... [ a x b5 ] - here I am being conservative yet again. I just wanted to eliminate any chance of white getting a passer on the queenside which cannot easily be rounded up in time. I now have 3 queenside passers.
 [ B h2 ]  [ K f7 ]  [ B c7 ]  [ h6 ] , [ g x h6 ]  Maybe white could wait with 36.[ R d1 ] as in the game?
 [ Q e8 + ]  [ K h7 ] , [ Q x e6 ]  regains the material
 [ N e3 ]  [ c7 ] , [ N d5 + ]  
 [ N x f7 + ] , [ K d7 ]  The only refuge.
 [ K g1 ] , [ d x c3 + ]  he doesn't expect this.... move
 [ d4 ]  [ N c6 ]  [ e4 ]  [ g6 ]  [ d5 ]  [ N e5 ] , [ f4 ]  Black loses the knight.
 [ N f5 ]  [ B x f5 ]  [ B x f5 ]  [ N f6 ]  [ Q h4 ] , [ g6 ]  Forced pawn advance gives access to [ h6 ] for the white queen..black pieces are helpless on his queen-side
 [ R d6 + ]  [ K c4 ]  [ h4 ]  [ b3 ] , [ h5 ]  Nope. Allows the next move.
 [ Q x e7 ]  [ R x e7 + ]  [ K h6 ] , [ R x b7 ]  Black resigns.
 [ N x d4 ]  [ Q x d4 ] , [ g6 ]  Usually I played [ e6 ] and developed the Bishop on [ e7 ] but I couldn't resist the potential later tempi on Qd4. Also I knew that in the Dragon variation the Queen has to be on [ d2 ] to support eventual [ B h6 ] so I figured if he wants to play this way I will again gain a few tempi while he sets it up. So everything looked rather rosy at the moment. Objectively the game is equal.
 [ e x d4 ]  [ c x d4 ] , [ d5 ]  Not bad. I have a potentially annoying pin that requires a lot of weakening pawn's moves from white.
 [ B f4 ]  [ Q c8 ]  [ B b5 ]  [ a6 ]  [ B x c6 + ]  [ Q x c6 ]  [ R a c1 ]  [ h6 ] , [ Q x g7 ]  ??? resigns!! why: after rg8! the queen moves i go q[ x g2 ] mate he has to give up his queen!! please leave a comment or two and rank it on the star system thank you!!
 [ a x b6 ]  [ d x c3 ]  [ R x a7 ]  [ R x a7 ]  [ b x a7 ]  [ c x b2 ]  [ B x b2 ]  [ B e7 ]  [ Q g7 ] , [ R f8 ]  20..[ Q g8 ] better but black thinks that white have to do 21. [ B x g6 ] and chance to get one of white's Bishop. By moving ..Qb6. But he falls here
 [ d6 ] , [ b3 ]  Going for my normal diagonal pawn defense.
 [ Q x c6 ] , [ d5 ]  the pawn achieves its mission buying another tempo at the same time
 [ B x d5 ]  [ N x d5 ] , [ g4 ]  kick the bishop im not afraid that he will trade white bishop for knight
 [ B b5 ] , [ R f c1 ]  taking over the c-file...
 [ B e5 ]  [ B x e5 ]  [ Q x e5 ] , [ h5 ]  Maybe not the best. Maybe k[ f1 ] and k[ e2 ] was better.
 [ R e8 ]  [ Q d3 ] , [ Q b6 ]  The black Queen advance threatens with many difficulties. I analyzed in-depth a sacrifice of the [ b2 ] pawn which leads to complications. Black rejects the sacrifice.
 [ K g6 ] , [ Q f5 + ]  At this point I am already starting to feel the pressure.
 [ K d6 ] , [ K d4 ]  I have to stop his king entering my position. Computer says +1.72 to Black
 [ R a4 ]  [ B f6 ]  [ B d7 ]  [ R d8 ]  [ B e6 + ]  [ K f8 ]  [ B d6 + ] , [ K e8 ]  ruthless...
 [ Q b3 ]  [ a5 ]  [ Q d1 ]  [ c4 ] , [ N e1 ]  a bit odd but I can't forfeit the pawns now and if he get's a knight in he might be able to fork I miss those more often then I should so I'd rather get him out of the way
 [ B a6 ] , [ N d4 ]  He's also attacking f5.
 [ N x f3 ]  [ Q f4 ]  [ N e5 ]  [ h x g6 ] , [ e6 ]  This was an obvious mistake resulting in mate in 5. Better was [ h x g6 ] when I was planning [ Q h2 ] and Black will have trouble covering both focal points of [ h7 ] and h8.
 [ O-O ]  [ c3 ]  [ a5 ]  [ e5 ]  [ N d7 ]  [ N f3 ]  [ c5 ]  [ B f4 ] , [ B a6 ]  Black tries to exchange White’s key Bishop.
 [ N c3 ]  [ N c6 ]  [ N f3 ]  [ N f6 ]  [ N e5 ]  [ N e4 ]  [ N x c6 ]  [ N x c3 ]  [ N x d8 ]  [ N x d1 ]  [ K x d1 ]  [ K x d8 ]  [ e4 ]  [ e5 ] , [ B c4 ]  I decide to attack the f pawn...
 [ N c7 ]  [ R c d1 ] , [ N e8 ]  I guess he didn't really want to trade Knights
 [ B e7 ]  [ c3 ] , [ O-O ]  evgraan) Well played. A good strong move. Solidifying your center and supporting the strong knight on e5. Black's position is solid but he needs space. and time to develop so O-O tries to give some space. A primary concern for black is the strong knight on e5...
 [ O-O-O ]  [ N c4 ]  [ Q a7 ]  [ Q e2 ]  [ N d4 ]  [ Q e4 ] , [ B d7 ]  16... [ B f5 ] looks better here however White's uncoordinated assault will give way to Black's prepared and coordinated attack.
 [ g x f3 ]  [ Q x d4 ] , [ B e3 ]  There's no rush for 15 [ N x [ c7 ] ] . The text develops another piece with tempo and the [ c7 ] fork will still be there for the taking.
 [ B x e7 ]  [ K x e7 ]  [ Q g5 + ]  [ K f8 ] , [ R x e5 ]  uh oh! black is in trouble!!
 [ K g2 ] , [ c5 ]  
 [ R a b1 ]  [ a5 ]  [ a4 ]  [ R b8 ]  [ K f1 ]  [ R b d8 ]  [ R x d5 ]  [ R x d5 ]  [ K e2 ] , [ K f8 ]  A blunder! Now White can force a material lead.
 [ h5 ] , [ K e8 ]  My king has to help too.
 [ d4 ]  [ B b6 ] , [ B g5 ]  Threatening my queen but I see that this attack has no support and the bishop is hanging. A better way of attacking the queen would be to play 7.[ N f3 ] and follow that with 8.[ B g5 ] so that the bishop has some support. In addition [ N f3 ] develops a piece and opens up castling lines.
 [ B x e3 ]  [ B x e3 ]  [ R x d1 + ]  [ K x d1 ]  [ Q d6 + ]  [ K c2 ]  [ R d8 ] , [ B e2 ]  Still forced since all other roads lead to checkmate or losing White Queen.
 [ N f3 ]  [ N b d7 ]  [ e3 ]  [ b6 ]  [ B d3 ] , [ e x d5 ]  We finally see [ e x d5 ] but Black still has his bishop trapped...
 [ g3 ] , [ h6 ]  Making him retreat.
 [ B e7 ] , [ B f4 ]  I want to double up on this diagonal with my queen so I have to move my bishop first.
 [ N c6 ] , [ N d5 ]  I think [ e4 ] was better since I am moving the same piece twice. But if Black trades knights then I'll get an open c-file and superior control of the center.
 [ B x c3 ] , [ B x c3 ]  I don't mind this exchange I'd prefer to keep the bishop as the board clears
 [ N e1 ] , [ B g6 ]  Hoping for a chance to play 23...f4!
 [ d6 ]  [ c4 ] , [ e5 ]  This takes us out of the Gameknot database. The aim is prohylaxis it limits the white dsbs threats into my kingside. As it happens this is maintaned for much of the game.
 [ a6 ] , [ b3 ]  This is a pretty unusual move and I have a feeling it's a slight mistake. Because you have more pieces out you should be trying to create some initiative and attacking chances. I think it's better to try to keep getting pieces out and castling as fast as possible then trying to launch an attack.
 [ K f2 ] , [ K b3 ]  Now I can advance my RP.
 [ e5 ]  [ N f3 ] , [ d6 ]  Ah Philidore. Creates an early strong point at e5. This is not exceptable to me. I wish to open the game and complicate with tactics! White will counter attack this without delay!
 [ a6 ]  [ B d3 ] , [ Q f4 ]  Black would seem to be trading down queens here? Via [ Q e3 ] or Qe5. However white can finally win his pawn and gain an attack. Though this also allows black to become dangerous. I choose chaos.
 [ b x c5 ] , [ d x c5 ]  ...otherwise the white's d pawn will become very strong.
 [ B e7 ]  [ Q e3 ]  [ B b5 ]  [ N c5 ]  [ R x a1 ]  [ R x a1 ] , [ Q b6 ]  Looking for tactical possibilities if the N retreats.
 [ K g8 ]  [ R d4 ]  [ g6 ]  [ R h4 ]  [ Q f6 ]  [ N g4 ]  [ Q x b2 ] , [ N e5 ]  Black recaptures a pawn presumably a forlorn attempt to maintain material gain. Black has now though blocked off the queen from the dark diagonal and white is free to operate on the h file at will.
 [ N c6 ] , [ K d2 ]  Getting out of any n[ d4 ] checks.
 [ a5 ]  [ N b d2 ] , [ b5 ]  My opponent is unsure of what to do I think.
 [ K f7 ] , [ R e1 ]  He still does not play h7. White will pay dearly for this foolishness.
 [ Q f2 ]  [ Q d5 ]  [ B g5 ]  [ N d4 ]  [ N a3 ]  [ Q c6 ]  [ c3 ] , [ N f5 ]  Nice trap for white's queen here. Unfortunately there's no way I can fool myself.
 [ R c3 + ]  [ K h2 ]  [ R x c4 ]  [ R a8 + ]  [ K f7 ]  [ R a7 + ]  [ K g6 ]  [ h x g5 ]  [ K x g5 ]  [ R x a2 ]  [ R d4 ]  [ R a5 ] , [ f4 ]  Now it's honestly quite over you can finish looking at the game if you want.
 [ Q e8 ]  [ R a d1 ]  [ Q g6 ]  [ N a3 ] , [ e4 ]  Alternative variation: 18... [ R a c8 ] 19. [ B x c5 ] [ d x c5 ] 20. [ B x c6 ] [ R x c6 ] 21. [ f3 ] $15
 [ K d2 ]  [ N b5 ]  [ K c2 ] , [ N c3 ]  Now this is good . i will get bishop for free King must move away
 [ B x c4 ] , [ B a6 ]  !?
 [ R e2 ]  [ R c d8 ] , [ R a e1 ]  Sets a potential threat.
 [ d4 ]  [ d5 ] , [ e3 ]  I thought this was intresting. I had never seen it before but I didn't doubt the skills of a 1350.
 [ N x d7 ] , [ Q x d7 ]  another Q move and still no improvement in Black's position. In fact Black's pawns are a mess and he's one down
 [ b x c3 ] , [ Q x c3 + ]  there is no escape. Every response is now fatale
 [ N f3 ]  [ d6 ]  [ d4 ]  [ c x d4 ]  [ N x d4 ]  [ N f6 ]  [ N c3 ]  [ a6 ] , [ B g5 ]  As I've taught her she develops. However I sense that there's more to it then meets the eye after our last game. Normally this wouldn't happen but that blunder involved pressure against my Knight with her Bishop. By overlooking the threat Sue won a piece for a pawn early as some of you know.
 [ N c5 ] , [ b4 ]  Now I start seizing space on the Queenside.
 [ R x e4 ]  [ R x a2 ]  [ N b3 ] , [ N c5 ]  And White's position collapses
 [ N x c5 ]  [ b x c5 ] , [ R e1 ]  As I learned from tactical-abyss in a previous snapshot analysis thread one of controlling the center is to attack it. So by placing the R on the center square that is attacking the opponents center.
 [ N f3 ]  [ N x c3 ]  [ N x g5 ]  [ N x d1 ] , [ R a x d1 ]  It looks like I let him out of the bag. But WT is much better here with his strafing B-pair imo. The K-side defenders are now down to 2 the K and R. There is the immediate threat of 14.[ N x f7 ] or 14.[ B x f7 ] which he cannot take either or gets backrank mated. And there is something of a bind on developing his Q-side pieces at all I hope to bring more pieces to bear and try to infiltrate to win material. I'm not expecting Mate from here. So he pulls The Best Move out of his hat here ...
 [ h6 ] , [ c3 ]  White now wanted to move his queen side pawns. That is a bad idea because he does not have a strong attack with it and it weakens white's defense. Meanwhile I decide to continue development and castling.
 [ R d b8 ] , [ R f7 ]  The threat is to the queen or mate with g7.
 [ Q h4 ] , [ b4 ]  And the white pawns start to roll. White's position is totally winning.
 [ R h d8 ] , [ Q f3 ]  White's pieces are much more active here.
 [ K e7 ] , [ B e3 ]  My dark square bishop is eyeing c5...
 [ K d8 ]  [ R d1 + ] , [ K c8 ]  I finished my opponent off by trying to forcefully budge the Bishop away from Black's knight.
 [ O-O ]  [ e5 ] , [ d5 ]  by not taking the pawn on [ e5 ] I keep your pawn structure bad and increase pressure in your position with the push.
 [ f x e2 + ]  [ K x e2 ] , [ N c4 ]  It was here I realized my e-pawn was weak and a target.
 [ Q x h5 ]  [ B d4 ]  [ K h2 ] , [ R g8 ]  I know hit white with everything I've got.
 [ N c3 ] , [ a6 ]  plan is to go [ b5 ]  [ a4 ]  [ Q c7 ]  [ d3 ]  [ g6 ] , [ N g5 ]  a waste of time.
 [ a5 ]  [ K d4 ]  [ a4 ]  [ e4 ]  [ a3 ]  [ K c3 ] , [ R a8 ]  40. ..... Ra8! - not a2? as the WK can blockade it with [ K b2 ] and Ka1. This ensures that at the very least white must give up her rook for Glenda. This is exactly what happens. It is amazing that at the sight of a big black queen how many opponents wave that white flag. Gail duly waved it as soon as Glenda appeared. Gail would have been a whole rook and pawn to the bad and my rook would have no trouble in cleaning up the white pawns and then checkmating the WK. I hope this will help if you do get stuck in a won position but you are wondering just how to convert it. I hope you have a good read. Bye for now - Joanne
 [ N x e6 ]  [ N d5 ] , [ R f4 ]  No! Now my rook will be....
 [ R e1 ] , [ N f e4 ]  14. .... [ N f e4 ] - both steeds back each other up. I try and put a choke on Chris' position but can I make further progress? We shall see.
 [ e5 ]  [ N f3 ]  [ N c6 ]  [ N c3 ]  [ N f6 ]  [ B c4 ]  [ B c5 ]  [ N g5 ] , [ d5 ]  Usually I would castle at this point but this move takes me into the attack with king attacking white knight.
 [ Q x e5 ] , [ N e4 ]  Every single White piece is participating in the attack. The center is about to break wide open; Black can maintain something close to material equality with 20...[ R h6 ] or 20...[ R f8 ] but White may simply choose not to crush down on [ f6 ] until his Rooks both occupy the d-file and his Queen is on b3. There is no adequate defense and no time to rush to the queenside. Material is still nearly equal but there is no hope left for Black with three critical pieces sitting useless on his back rank.
 [ B d6 ]  [ O-O ]  [ O-O ]  [ N e5 ]  [ c5 ] , [ f4 ]  Planting the [ N e5 ] is a good step.
 [ B x f6 ]  [ K x f6 ]  [ Q g3 ]  [ R g8 ]  [ Q f3 ] , [ R g4 ]  I thought this is best move at this situation
